26051,25378
26053,14346
26055,95425
26057,41683
26059,45731
26061,37237
26063,31364
26065,284675
26067,66870
26069,25184
26071,11634
26073,64518
26075,160231
26077,261796
26079,17931
26081,658492
26083,2060
26085,12094
26087,88583
26089,22308
26091,99325
26093,193968
26095,6412
26097,10816
26099,880238
26101,25066
26103,66012
26105,29033
26107,39790
26109,23451
26111,83478
26113,15065
26115,154896
26117,66635
26119,9170
26121,174784
26123,50111
26125,1272493
26127,26712
26129,20780
26131,5804
26133,22909
26135,8235
26137,25133
26139,296907
26141,13005
26143,23472
26145,189882
26147,160380
26149,60941
26151,40499
26153,8057
26155,68010
26157,53312
26159,75574
26161,371834
26163,1789586
26165,33693
27000,5710578
27001,15722
27003,364499
27005,35193
27007,46255
27009,41355
27011,5158
27013,69204
27015,25914
27017,36185
27019,107297
27021,30168
27023,12608
27025,56716
27027,65344
27029,8578
27031,5597
27033,11516
27035,66277
27037,440423
27039,20889
27041,39087
27043,13898
27045,21243
27047,30896
27049,47578
27051,6093
27053,1281649
27055,18849
27057,21397
27059,41396
27061,45034
27063,9995
27065,16053
27067,43722
27069,4208
27071,12031
27073,6699
27075,10912
27077,3765
27079,28637
27081,5625
27083,25423
27085,36755
27087,5380
27089,9027
27091,19987
27093,23437
27095,26468
27097,34014
27099,40059
27101,8166
27103,34494
27105,22205
27107,6436
27109,163037
27111,60099
27113,13943
27115,28899
27117,9417
27119,31076
27121,11325
27123,551716
27125,3938
27127,15418
27129,14694
27131,67102
27133,9676
27135,15303
27137,200083
27139,151347
27141,97593
27143,14793
27145,158480
27147,37384
27149,9666
27151,9800
27153,25294
27155,3354
27157,21407
27159,14117
27161,18963
27163,268389
27165,11245
27167,6479
27169,49647
27171,141883
27173,9495
28000,2958409
28001,29423
28003,34733
28005,12700
28007,17818
28009,7664
28011,30835
28013,13219
28015,9934
28017,17086
28019,8211
28021,9097
28023,15545
28025,18622
28027,21224
28029,28270
28031,18295
28033,186122
28035,78189
28037,7665
28039,24364
28041,13538
28043,21577
28045,46123
28047,208809
28049,226765
28051,16882
28053,7740
28055,1328
28057,23865
28059,143373
28061,16350
28063,7245
28065,11269
28067,67163
28069,8960
28071,55913
28073,64389
28075,72675
28077,11979
28079,21246
28081,83323
28083,28188
28085,34828
28087,58777
28089,109266
28091,24375
28093,33781
28095,34139
28097,9794
28099,28991
28101,21256
28103,10229
28105,51709
28107,33169
28109,56211
28111,11454
28113,40192
28115,31192
28117,24971
28119,6159
28121,157162
28123,27974
28125,3772
28127,25901
28129,14193
28131,18335
28133,25856
28135,12648
28137,28121
28139,21742
28141,18846
28143,9733
28145,27822
28147,13871
28149,44544
28151,44640
28153,19808
28155,9902
28157,8526
28159,17690
28161,12438
28163,26676
29000,6154426
29001,25268
29003,18103
29005,5306
29007,24786
29009,34544
29011,11623
29013,16053
29015,19422
29017,10562
29019,184047
29021,84467
29023,42070
29025,8822
29027,44340
29029,42806
29031,81821
29033,8466
29035,5202
29037,108161
29039,14212
29041,7386
29043,89285
29045,6660
29047,254137
29049,21209
29051,76621
29053,16646
29055,23035
29057,7584
29059,17128
29061,8430
29063,11599
29065,14387
29067,11606
29069,28217
29071,104864
29073,14763
29075,6132
29077,299328
29079,9754
29081,8163
29083,21976
29085,8299
29087,4189
29089,10157
29091,39799
29093,9511
29095,717615
29097,122907
29099,226937
29101,54031
29103,3739
29105,36043
29107,33055
29109,38000
29111,10037
29113,59854
29115,11858
29117,13985
29119,23280
29121,15196
29123,12626
29125,8451
29127,28486
29129,3513
29131,24775
29133,12125
29135,15212
29137,8687
29139,11281
29141,20995
29143,16325
29145,58692
29147,20997
29149,8608
29151,13259
29153,8517
29155,15588
29157,18970
29159,43006
29161,44559
29163,17400
29165,107193
29167,31617
29169,54010
29171,4689
29173,10358
29175,24448
29177,23133
29179,6081
29181,10669
29183,406417
29185,9347
29186,18476
29187,66443
29189,1003130
29195,23331
29197,4006
29199,4707
29201,38020
29203,7028
29205,6087
29207,28651
29209,31212
29211,5985
29213,56062
29215,24324
29217,19670
29219,35732
29221,23424
29223,10936
29225,39013
29227,1963
29229,18213
29510,300496
30000,1087211
30001,9382
30003,13080
30005,7007
30007,6860
30009,10505
30011,1404
30013,84407
30015,5899
30017,11866
30019,1654
30021,8924
30023,9420
30025,3029
30027,11475
30029,104876
30031,119597
30033,1172
30035,13745
30037,821
30039,3312
30041,16271
30043,12142
30045,2020
30047,31258
30049,71177
30051,1954
30053,19734
30055,1728
30057,8661
30059,1920
30061,4568
30063,118347
30065,4750
30067,17223
30069,499
30071,4213
30073,5878
30075,1696
30077,6942
30079,1091
30081,44411
30083,11534
30085,10801
30087,8309
30089,12458
30091,3540
30093,35210
30095,9003
30097,3670
30099,6252
30101,4972
30103,759
30105,7556
30107,2076
30109,935
30111,165218
31000,1963273
31001,31178
31003,6279
31005,429
31007,679
31009,427
31011,5357
31013,10828
31015,1801
31017,2896
31019,50193
31021,6719
31023,8360
31025,26611
31027,8375
31029,3888
31031,5452
31033,9483
31035,6100
31037,10557
31039,9009
31041,10483
31043,21554
31045,8156
31047,24085
31049,1831
31051,5595
31053,37116
31055,585431
31057,1654
31059,5574
31061,2889
31063,2501
31065,4626
31067,21656
31069,1886
31071,1807
31073,1896
31075,613
31077,2179
31079,62764
31081,9400
31083,3057
31085,856
31087,2618
31089,10096
31091,705
31093,6483
31095,7259
31097,5294
31099,6688
31101,8322
31103,760
31105,3412
31107,8384
31109,323165
31111,34532
31113,715
31115,609
31117,397
31119,35530
31121,7661
31123,4560
31125,3390
31127,7082
31129,4093
31131,15901
31133,2536
31135,2858
31137,8979
31139,7345
31141,34287
31143,5218
31145,10682
31147,7862
31149,1265
31151,14720
31153,191167
31155,22374
31157,36051
31159,17618
31161,5096
31163,2956
31165,1140
31167,5829
31169,5020
31171,671
31173,6764
31175,4057
31177,20927
31179,9696
31181,3392
31183,775
31185,14102
32000,3115840
32001,25572
32003,2274887
32005,49525
32007,53664
32009,734
32011,1852
32013,17271
32015,5728
32017,4445
32019,59465
32021,4554
32023,51963
32027,6617
32029,4108
32031,487710
32033,9059
32510,58686
33000,1378702
33001,63776
33003,50246
33005,76547
33007,31227
33009,91198
33011,422913
33013,154038
33015,314621
33017,131068
33019,43068
34000,9272392
34001,274190
34003,953690
34005,461682
34007,523122
34009,95044
34011,153719
34013,859974
34015,302563
34017,721879
34019,128786
34021,386466
34023,861408
34025,642836
34027,508439
34029,638465
34031,523439
34033,64841
34035,344754
34037,143915
34039,573660
34041,109520
35000,2118488
35001,676853
35003,3606
35005,65149
35006,27101
35007,12352
35009,48370
35011,1681
35013,220060
35015,62333
35017,28205
35019,4439
35021,653
35023,4164
35025,74642
35027,20307
35028,19418
35029,25458
35031,72590
35033,4191
35035,67862
35037,8712
35039,40271
35041,19148
35043,149290
35045,121376
35047,27131
35049,155043
35051,11562
35053,16551
35055,34463
35057,15062
35059,4071
35061,76374
36000,20104710
36001,314018
36003,47328
36005,1461151
36007,198156
36009,76974
36011,76147
36013,127376
36015,83668
36017,47064
36019,79699
36021,61414
36023,46741
36025,44231
36027,295901
36029,952342
36031,37275
36033,47477
36035,53100
36037,58302
36039,47752
36041,5079
36043,60037
36045,116069
36047,2718447
36049,26560
36051,61590
36053,67935
36055,757551
36057,49485
36059,1390491
36061,1677232
36063,212126
36065,231082
36067,474192
36069,112363
36071,400986
36073,40135
36075,117429
36077,58373
36079,97635
36081,2388864
36083,160871
36085,494598
36087,337367
36089,108329
36091,235793
36093,159289
36095,29753
36097,17864
36099,33516
36101,93309
36103,1522064
36105,78453
36107,48348
36109,99772
36111,181271
36113,65609
36115,61091
36117,91202
36119,1001453
36121,40259
36123,24722
37000,10453812
37001,171960
37003,36489
37005,10895
37007,22037
37009,26584
37011,17847
37013,44694
37015,17863
37017,29632
37019,138168
37021,269702
37023,87565
37025,227219
37027,80652
37029,10408
37031,67728
37033,22697
37035,160888
37037,76664
37039,28858
37041,13703
37043,11142
37045,99817
37047,50496
37049,100307
37051,335470
37053,28405
37055,37039
37057,169203
37059,42903
37061,48658
37063,325567
37065,48775
37067,383202
37069,69164
37071,228532
37073,10452
37075,8036
37077,61061
37079,20446
37081,539321
37083,48528
37085,133757
37087,62218
37089,116574
37091,21378
37093,52236
37095,4553
37097,187683
37099,42237
37101,217808
37103,9149
37105,63434
37107,55046
37109,87220
37111,44547
37113,37098
37115,21287
37117,21952
37119,1117423
37121,14900
37123,25731
37125,100296
37127,95157
37129,226326
37131,17433
37133,207757
37135,143602
37137,12300
37139,40577
37141,60639
37143,13018
37145,39187
37147,170390
37149,19390
37151,144425
37153,42914
37155,116309
37157,91195
37159,147167
37161,64486
37163,59085
37165,34290
37167,62642
37169,44572
37171,71373
37173,14103
37175,33048
37177,3241
37179,239470
37181,42540
37183,1130483
37185,18596
37187,10980
37189,54122
37191,117221
37193,65916
37195,78804
37197,37254
37199,18496
38000,779563
38001,2195
38003,10851
38005,5935
38007,933
38009,6388
38011,2980
38013,2194
38015,98601
38017,184876
38019,3704
38021,4969
38023,2205
38025,4098
38027,2324
38029,3286
38031,3387
38033,1721
38035,73141
38037,2286
38039,2291
38041,2467
38043,2382
38045,4101
38047,1885
38049,5332
38051,2517
38053,14776
38055,9766
38057,8347
38059,33315
38061,9788
38063,2994
38065,1869
38067,6838
38069,3982
38071,11572
38073,5692
38075,2274
38077,16534
38079,12193
38081,3828
38083,1259
38085,3880
38087,703
38089,33832
38091,1794
38093,21540
38095,2147
38097,7987
38099,10529
38101,69921
38103,3972
38105,41182
39000,11798292
39001,27440
39003,102125
39005,52470
39007,97495
39009,62393
39011,46472
39013,66292
39015,43673
39017,390878
39019,26702
39021,38743
39023,135887
39025,208750
39027,42028
39029,101642
39031,36584
39033,42013
39035,1262573
39037,51893
39039,38262
39041,215166
39043,75481
39045,159448
39047,28975
39049,1324441
39051,42646
39053,29233
39055,95387
39057,168131
39059,38423
39061,830377
39063,74928
39065,30727
39067,14491
39069,27668
39071,43359
39073,28040
39075,44227
39077,58495
39079,32662
39081,65178
39083,62803
39085,232516
39087,58137
39089,178784
39091,46116
39093,313498
39095,430859
39097,43849
39099,228009
39101,65388
39103,182646
39105,22159
39107,42542
39109,108959
39111,13350
39113,537119
39115,13762
39117,34980
39119,86468
39121,14090
39123,40296
39125,18811
39127,35446
39129,58656
39131,27072
39133,161853
39135,41007
39137,34385
39139,124966
39141,77049
39143,58856
39145,73848
39147,55054
39149,48146
39151,374522
39153,539821
39155,201681
39157,93193
39159,63085
39161,28916
39163,12801
39165,243228
39167,59647
39169,116923
39171,37078
39173,132256
39175,21864
40000,3965234
40001,19456
40003,5711
40005,14165
40007,5030
40009,22334
40011,8701
40013,46330
40015,26909
40017,155434
40019,48042
40021,47096
40023,14205
40025,2289
40027,296236
40029,5279
40031,121125
40033,5535
40035,14141
40037,71841
40039,28449
40041,40392
40043,4475
40045,3739
40047,62691
40049,25647
40051,54881
40053,4180
40055,5492
40057,2476
40059,3252
40061,11550
40063,13346
40065,24747
40067,5322
40069,10249
40071,43599
40073,15178
40075,8501
40077,9479
40079,48197
40081,33498
40083,49736
40085,10158
40087,41914
40089,30852
40091,18950
40093,7746
40095,15340
40097,39059
40099,13876
40101,66246
40103,10927
40105,9320
40107,11268
40109,798241
40111,36693
40113,45787
40115,30222
40117,15557
40119,81648
40121,43788
40123,38095
40125,72559
40127,10792
40129,3429
40131,95386
40133,23517
40135,39257
40137,42822
40139,21289
40141,6947
40143,670702
40145,81384
40147,52615
40149,10903
40151,8598
40153,20412
41000,4245044
41001,16731
41003,95214
41005,422468
41007,41162
41009,52724
41011,64979
41013,24929
41015,23519
41017,199464
41019,111295
41021,2016
41023,7240
41025,7507
41027,23962
41029,223620
41031,24581
41033,88238
41035,69553
41037,8172
41039,383308
41041,50510
41043,128981
41045,31642
41047,346350
41049,12221
41051,816514
41053,87956
41055,1871
41057,27461
41059,80108
41061,26173
41063,7406
41065,26640
41067,601130
41069,1454
41071,107945
42000,12995477
42001,103798
42003,1249565
42005,65470
42007,167873
42009,47568
42011,428671
42013,122666
42015,59968
42017,646173
42019,194077
42021,133211
42023,4527
42025,64752
42027,157979
42029,534830
42031,37199
42033,80432
42035,37370
42037,64686
42039,83807
42041,260258
42043,286710
42045,576356
42047,30946
42049,270578
42051,128588
42053,6958
42055,155949
42057,14579
42059,35868
42061,44049
42063,83151
42065,44487
42067,23484
42069,215539
42071,552821
42073,85970
42075,143278
42077,374501
